date,video_count,dict_sentiment_avg,sentimentr_score_avg,finbert_score_avg,ollama_score_avg,simple_sentiment_index,sentiment_std,total_views,total_likes,duration_weighted_sentiment,view_weighted_sentiment,like_weighted_sentiment,weighted_sentiment_index,simple_sentiment_7day,weighted_sentiment_7day
2025-01-17,7,-0.3248665333996921,NA,NA,NA,-0.3248665333996921,0.06757858351981434,54338,430,-0.3280119077027699,-0.32846510008216,-0.328324333865856,-0.3283104425266837,-0.2883059632348794,-0.2886918652326436
2025-01-17,7,-0.3248665333996921,NA,NA,NA,-0.3248665333996921,0.06757858351981434,54338,430,-0.3280119077027699,-0.32846510008216,-0.328324333865856,-0.3283104425266837,-0.29561807726784195,-0.2966155806914516
2025-01-17,7,-0.3248665333996921,NA,NA,NA,-0.3248665333996921,0.06757858351981434,54338,430,-0.3280119077027699,-0.32846510008216,-0.328324333865856,-0.3283104425266837,-0.30293019130080445,-0.30453929615025965
2025-01-17,7,-0.3248665333996921,NA,NA,NA,-0.3248665333996921,0.06757858351981434,54338,430,-0.3280119077027699,-0.32846510008216,-0.328324333865856,-0.3283104425266837,-0.310242305333767,-0.31246301160906764
2025-01-17,7,-0.3248665333996921,NA,NA,NA,-0.3248665333996921,0.06757858351981434,54338,430,-0.3280119077027699,-0.32846510008216,-0.328324333865856,-0.3283104425266837,-0.31755441936672957,-0.3203867270678757
2025-01-17,7,-0.3248665333996921,NA,NA,NA,-0.3248665333996921,0.06757858351981434,54338,430,-0.3280119077027699,-0.32846510008216,-0.328324333865856,-0.3283104425266837,-0.3248665333996921,-0.3283104425266837
2025-01-18,1,-0.177304964539007,NA,NA,NA,-0.177304964539007,NA,13023,97,-0.17730496453900702,-0.177304964539007,-0.177304964539007,-0.177304964539007,-0.3037863092767371,-0.306738231385587
2025-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-20,4,-0.33232478997988923,NA,NA,NA,-0.33232478997988923,0.10903576240461961,45271,327,-0.3319269731463245,-0.32669590442322927,-0.3236594359793705,-0.3265169458177674,NA,NA
2025-01-20,4,-0.33232478997988923,NA,NA,NA,-0.33232478997988923,0.10903576240461961,45271,327,-0.3319269731463245,-0.32669590442322927,-0.3236594359793705,-0.3265169458177674,NA,NA
2025-01-20,4,-0.33232478997988923,NA,NA,NA,-0.33232478997988923,0.10903576240461961,45271,327,-0.3319269731463245,-0.32669590442322927,-0.3236594359793705,-0.3265169458177674,NA,NA
2025-01-20,4,-0.33232478997988923,NA,NA,NA,-0.33232478997988923,0.10903576240461961,45271,327,-0.3319269731463245,-0.32669590442322927,-0.3236594359793705,-0.3265169458177674,NA,NA
2025-01-21,5,-0.2966389166048519,NA,NA,NA,-0.2966389166048519,0.22648793442463652,80172,536,-0.2994387877415515,-0.2924289750852771,-0.29061928860444497,-0.2930725365298878,NA,NA
2025-01-21,5,-0.2966389166048519,NA,NA,NA,-0.2966389166048519,0.22648793442463652,80172,536,-0.2994387877415515,-0.2924289750852771,-0.29061928860444497,-0.2930725365298878,NA,NA
2025-01-21,5,-0.2966389166048519,NA,NA,NA,-0.2966389166048519,0.22648793442463652,80172,536,-0.2994387877415515,-0.2924289750852771,-0.29061928860444497,-0.2930725365298878,-0.31703084424773037,-0.3121836275515333
2025-01-21,5,-0.2966389166048519,NA,NA,NA,-0.2966389166048519,0.22648793442463652,80172,536,-0.2994387877415515,-0.2924289750852771,-0.29061928860444497,-0.2930725365298878,-0.3119328623370108,-0.3074058547961219
2025-01-21,5,-0.2966389166048519,NA,NA,NA,-0.2966389166048519,0.22648793442463652,80172,536,-0.2994387877415515,-0.2924289750852771,-0.29061928860444497,-0.2930725365298878,-0.30683488042629115,-0.30262808204071057
2025-01-22,9,-0.15282285812968768,NA,NA,NA,-0.15282285812968768,0.15869885777108084,97546,693,-0.1849590315232305,-0.15649955255758646,-0.15740767747034887,-0.16377924027353485,-0.28119174730483376,-0.27937983839153446
2025-01-22,9,-0.15282285812968768,NA,NA,NA,-0.15282285812968768,0.15869885777108084,97546,693,-0.1849590315232305,-0.15649955255758646,-0.15740767747034887,-0.16377924027353485,-0.25554861418337643,-0.25613159474235836
2025-01-22,9,-0.15282285812968768,NA,NA,NA,-0.15282285812968768,0.15869885777108084,97546,693,-0.1849590315232305,-0.15649955255758646,-0.15740767747034887,-0.16377924027353485,-0.2350034629726387,-0.23766112384859367
2025-01-22,9,-0.15282285812968768,NA,NA,NA,-0.15282285812968768,0.15869885777108084,97546,693,-0.1849590315232305,-0.15649955255758646,-0.15740767747034887,-0.16377924027353485,-0.21445831176190092,-0.21919065295482898
2025-01-22,9,-0.15282285812968768,NA,NA,NA,-0.15282285812968768,0.15869885777108084,97546,693,-0.1849590315232305,-0.15649955255758646,-0.15740767747034887,-0.16377924027353485,-0.19391316055116317,-0.20072018206106426
2025-01-22,9,-0.15282285812968768,NA,NA,NA,-0.15282285812968768,0.15869885777108084,97546,693,-0.1849590315232305,-0.15649955255758646,-0.15740767747034887,-0.16377924027353485,-0.17336800934042543,-0.18224971116729957
2025-01-22,9,-0.15282285812968768,NA,NA,NA,-0.15282285812968768,0.15869885777108084,97546,693,-0.1849590315232305,-0.15649955255758646,-0.15740767747034887,-0.16377924027353485,-0.15282285812968768,-0.16377924027353485
2025-01-22,9,-0.15282285812968768,NA,NA,NA,-0.15282285812968768,0.15869885777108084,97546,693,-0.1849590315232305,-0.15649955255758646,-0.15740767747034887,-0.16377924027353485,-0.15282285812968768,-0.16377924027353485
2025-01-22,9,-0.15282285812968768,NA,NA,NA,-0.15282285812968768,0.15869885777108084,97546,693,-0.1849590315232305,-0.15649955255758646,-0.15740767747034887,-0.16377924027353485,-0.15282285812968768,-0.16377924027353485
2025-01-23,7,-0.15648245024924579,NA,NA,NA,-0.15648245024924579,0.2056697402698367,53316,522,-0.20058301465076642,-0.15326309330790344,-0.1449449758933225,-0.1612737908803296,-0.15334565700391026,-0.16342131893164838
2025-01-23,7,-0.15648245024924579,NA,NA,NA,-0.15648245024924579,0.2056697402698367,53316,522,-0.20058301465076642,-0.15326309330790344,-0.1449449758933225,-0.1612737908803296,-0.15386845587813286,-0.16306339758976193
2025-01-23,7,-0.15648245024924579,NA,NA,NA,-0.15648245024924579,0.2056697402698367,53316,522,-0.20058301465076642,-0.15326309330790344,-0.1449449758933225,-0.1612737908803296,-0.15439125475235543,-0.16270547624787546
2025-01-23,7,-0.15648245024924579,NA,NA,NA,-0.15648245024924579,0.2056697402698367,53316,522,-0.20058301465076642,-0.15326309330790344,-0.1449449758933225,-0.1612737908803296,-0.15491405362657804,-0.16234755490598898
2025-01-23,7,-0.15648245024924579,NA,NA,NA,-0.15648245024924579,0.2056697402698367,53316,522,-0.20058301465076642,-0.15326309330790344,-0.1449449758933225,-0.1612737908803296,-0.1554368525008006,-0.1619896335641025
2025-01-23,7,-0.15648245024924579,NA,NA,NA,-0.15648245024924579,0.2056697402698367,53316,522,-0.20058301465076642,-0.15326309330790344,-0.1449449758933225,-0.1612737908803296,-0.1559596513750232,-0.16163171222221606
2025-01-23,7,-0.15648245024924579,NA,NA,NA,-0.15648245024924579,0.2056697402698367,53316,522,-0.20058301465076642,-0.15326309330790344,-0.1449449758933225,-0.1612737908803296,-0.15648245024924579,-0.1612737908803296
2025-01-24,8,-0.2752249161531839,NA,NA,NA,-0.2752249161531839,0.08779727257540691,76371,580,-0.31102647398088373,-0.2760291799378233,-0.27602570664449205,-0.2842078501901718,-0.1734456596640941,-0.17883579935316418
2025-01-24,8,-0.2752249161531839,NA,NA,NA,-0.2752249161531839,0.08779727257540691,76371,580,-0.31102647398088373,-0.2760291799378233,-0.27602570664449205,-0.2842078501901718,-0.1904088690789424,-0.1963978078259988
2025-01-24,8,-0.2752249161531839,NA,NA,NA,-0.2752249161531839,0.08779727257540691,76371,580,-0.31102647398088373,-0.2760291799378233,-0.27602570664449205,-0.2842078501901718,-0.2073720784937907,-0.2139598162988334
2025-01-24,8,-0.2752249161531839,NA,NA,NA,-0.2752249161531839,0.08779727257540691,76371,580,-0.31102647398088373,-0.2760291799378233,-0.27602570664449205,-0.2842078501901718,-0.224335287908639,-0.231521824771668
2025-01-24,8,-0.2752249161531839,NA,NA,NA,-0.2752249161531839,0.08779727257540691,76371,580,-0.31102647398088373,-0.2760291799378233,-0.27602570664449205,-0.2842078501901718,-0.2412984973234873,-0.2490838332445026
2025-01-24,8,-0.2752249161531839,NA,NA,NA,-0.2752249161531839,0.08779727257540691,76371,580,-0.31102647398088373,-0.2760291799378233,-0.27602570664449205,-0.2842078501901718,-0.2582617067383356,-0.2666458417173372
2025-01-24,8,-0.2752249161531839,NA,NA,NA,-0.2752249161531839,0.08779727257540691,76371,580,-0.31102647398088373,-0.2760291799378233,-0.27602570664449205,-0.2842078501901718,-0.2752249161531839,-0.2842078501901718
2025-01-24,8,-0.2752249161531839,NA,NA,NA,-0.2752249161531839,0.08779727257540691,76371,580,-0.31102647398088373,-0.2760291799378233,-0.27602570664449205,-0.2842078501901718,-0.2752249161531839,-0.2842078501901718
2025-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-27,7,-0.35101803218444944,NA,NA,NA,-0.35101803218444944,0.12470527542257984,145940,1259,-0.3444984229223336,-0.3526566579025459,-0.35620006659330716,-0.3522527287902084,NA,NA
2025-01-27,7,-0.35101803218444944,NA,NA,NA,-0.35101803218444944,0.12470527542257984,145940,1259,-0.3444984229223336,-0.3526566579025459,-0.35620006659330716,-0.3522527287902084,NA,NA
2025-01-27,7,-0.35101803218444944,NA,NA,NA,-0.35101803218444944,0.12470527542257984,145940,1259,-0.3444984229223336,-0.3526566579025459,-0.35620006659330716,-0.3522527287902084,NA,NA
2025-01-27,7,-0.35101803218444944,NA,NA,NA,-0.35101803218444944,0.12470527542257984,145940,1259,-0.3444984229223336,-0.3526566579025459,-0.35620006659330716,-0.3522527287902084,NA,NA
2025-01-27,7,-0.35101803218444944,NA,NA,NA,-0.35101803218444944,0.12470527542257984,145940,1259,-0.3444984229223336,-0.3526566579025459,-0.35620006659330716,-0.3522527287902084,NA,NA
2025-01-27,7,-0.35101803218444944,NA,NA,NA,-0.35101803218444944,0.12470527542257984,145940,1259,-0.3444984229223336,-0.3526566579025459,-0.35620006659330716,-0.3522527287902084,NA,NA
2025-01-27,7,-0.35101803218444944,NA,NA,NA,-0.35101803218444944,0.12470527542257984,145940,1259,-0.3444984229223336,-0.3526566579025459,-0.35620006659330716,-0.3522527287902084,-0.35101803218444944,-0.3522527287902084
2025-01-28,8,-0.1839419918461138,NA,NA,NA,-0.1839419918461138,0.1709178066061915,115572,1039,-0.19208901583371013,-0.17480525939351543,-0.16662684241228068,-0.17561795064468338,-0.32715002642183005,-0.3270191890551334
2025-01-28,8,-0.1839419918461138,NA,NA,NA,-0.1839419918461138,0.1709178066061915,115572,1039,-0.19208901583371013,-0.17480525939351543,-0.16662684241228068,-0.17561795064468338,-0.30328202065921067,-0.3017856493200584
2025-01-28,8,-0.1839419918461138,NA,NA,NA,-0.1839419918461138,0.1709178066061915,115572,1039,-0.19208901583371013,-0.17480525939351543,-0.16662684241228068,-0.17561795064468338,-0.2794140148965913,-0.2765521095849834
2025-01-28,8,-0.1839419918461138,NA,NA,NA,-0.1839419918461138,0.1709178066061915,115572,1039,-0.19208901583371013,-0.17480525939351543,-0.16662684241228068,-0.17561795064468338,-0.2555460091339719,-0.2513185698499084
2025-01-28,8,-0.1839419918461138,NA,NA,NA,-0.1839419918461138,0.1709178066061915,115572,1039,-0.19208901583371013,-0.17480525939351543,-0.16662684241228068,-0.17561795064468338,-0.23167800337135255,-0.22608503011483339
2025-01-28,8,-0.1839419918461138,NA,NA,NA,-0.1839419918461138,0.1709178066061915,115572,1039,-0.19208901583371013,-0.17480525939351543,-0.16662684241228068,-0.17561795064468338,-0.20780999760873317,-0.20085149037975839
2025-01-28,8,-0.1839419918461138,NA,NA,NA,-0.1839419918461138,0.1709178066061915,115572,1039,-0.19208901583371013,-0.17480525939351543,-0.16662684241228068,-0.17561795064468338,-0.1839419918461138,-0.17561795064468338
2025-01-28,8,-0.1839419918461138,NA,NA,NA,-0.1839419918461138,0.1709178066061915,115572,1039,-0.19208901583371013,-0.17480525939351543,-0.16662684241228068,-0.17561795064468338,-0.1839419918461138,-0.17561795064468338
2025-01-29,7,-0.2506265829104227,NA,NA,NA,-0.2506265829104227,0.18155904639527534,52981,457,-0.31397344182497455,-0.2431849405909277,-0.23661246274848105,-0.2576661772398904,-0.19346836199815792,-0.1873391258725701
2025-01-29,7,-0.2506265829104227,NA,NA,NA,-0.2506265829104227,0.18155904639527534,52981,457,-0.31397344182497455,-0.2431849405909277,-0.23661246274848105,-0.2576661772398904,-0.20299473215020206,-0.1990603011004568
2025-01-29,7,-0.2506265829104227,NA,NA,NA,-0.2506265829104227,0.18155904639527534,52981,457,-0.31397344182497455,-0.2431849405909277,-0.23661246274848105,-0.2576661772398904,-0.2125211023022462,-0.21078147632834351
2025-01-29,7,-0.2506265829104227,NA,NA,NA,-0.2506265829104227,0.18155904639527534,52981,457,-0.31397344182497455,-0.2431849405909277,-0.23661246274848105,-0.2576661772398904,-0.22204747245429032,-0.22250265155623025
2025-01-29,7,-0.2506265829104227,NA,NA,NA,-0.2506265829104227,0.18155904639527534,52981,457,-0.31397344182497455,-0.2431849405909277,-0.23661246274848105,-0.2576661772398904,-0.23157384260633446,-0.23422382678411696
2025-01-29,7,-0.2506265829104227,NA,NA,NA,-0.2506265829104227,0.18155904639527534,52981,457,-0.31397344182497455,-0.2431849405909277,-0.23661246274848105,-0.2576661772398904,-0.2411002127583786,-0.24594500201200367
2025-01-29,7,-0.2506265829104227,NA,NA,NA,-0.2506265829104227,0.18155904639527534,52981,457,-0.31397344182497455,-0.2431849405909277,-0.23661246274848105,-0.2576661772398904,-0.2506265829104227,-0.2576661772398904
2025-01-30,6,-0.38512619360894845,NA,NA,NA,-0.38512619360894845,0.1897481572336117,51721,354,-0.44081967946470213,-0.3852380714873936,-0.3940728108273382,-0.40174964436433513,-0.2698408130102121,-0.2782495296862396
2025-01-30,6,-0.38512619360894845,NA,NA,NA,-0.38512619360894845,0.1897481572336117,51721,354,-0.44081967946470213,-0.3852380714873936,-0.3940728108273382,-0.40174964436433513,-0.2890550431100015,-0.2988328821325889
2025-01-30,6,-0.38512619360894845,NA,NA,NA,-0.38512619360894845,0.1897481572336117,51721,354,-0.44081967946470213,-0.3852380714873936,-0.3940728108273382,-0.40174964436433513,-0.3082692732097909,-0.31941623457893814
2025-01-30,6,-0.38512619360894845,NA,NA,NA,-0.38512619360894845,0.1897481572336117,51721,354,-0.44081967946470213,-0.3852380714873936,-0.3940728108273382,-0.40174964436433513,-0.32748350330958026,-0.3399995870252874
2025-01-30,6,-0.38512619360894845,NA,NA,NA,-0.38512619360894845,0.1897481572336117,51721,354,-0.44081967946470213,-0.3852380714873936,-0.3940728108273382,-0.40174964436433513,-0.34669773340936966,-0.3605829394716366
2025-01-30,6,-0.38512619360894845,NA,NA,NA,-0.38512619360894845,0.1897481572336117,51721,354,-0.44081967946470213,-0.3852380714873936,-0.3940728108273382,-0.40174964436433513,-0.36591196350915905,-0.3811662919179859
2025-01-31,7,-0.3535078650031924,NA,NA,NA,-0.3535078650031924,0.12859324575673547,109324,868,-0.3588363172260474,-0.35021568840331474,-0.34917576632198594,-0.35132530431697934,-0.38060928952241185,-0.39454616721471286
2025-01-31,7,-0.3535078650031924,NA,NA,NA,-0.3535078650031924,0.12859324575673547,109324,868,-0.3588363172260474,-0.35021568840331474,-0.34917576632198594,-0.35132530431697934,-0.3760923854358753,-0.38734269006509064
2025-01-31,7,-0.3535078650031924,NA,NA,NA,-0.3535078650031924,0.12859324575673547,109324,868,-0.3588363172260474,-0.35021568840331474,-0.34917576632198594,-0.35132530431697934,-0.3715754813493387,-0.38013921291546837
2025-01-31,7,-0.3535078650031924,NA,NA,NA,-0.3535078650031924,0.12859324575673547,109324,868,-0.3588363172260474,-0.35021568840331474,-0.34917576632198594,-0.35132530431697934,-0.36705857726280217,-0.3729357357658461
2025-01-31,7,-0.3535078650031924,NA,NA,NA,-0.3535078650031924,0.12859324575673547,109324,868,-0.3588363172260474,-0.35021568840331474,-0.34917576632198594,-0.35132530431697934,-0.36254167317626557,-0.3657322586162238
2025-01-31,7,-0.3535078650031924,NA,NA,NA,-0.3535078650031924,0.12859324575673547,109324,868,-0.3588363172260474,-0.35021568840331474,-0.34917576632198594,-0.35132530431697934,-0.358024769089729,-0.3585287814666016
2025-01-31,7,-0.3535078650031924,NA,NA,NA,-0.3535078650031924,0.12859324575673547,109324,868,-0.3588363172260474,-0.35021568840331474,-0.34917576632198594,-0.35132530431697934,-0.3535078650031924,-0.35132530431697934
2025-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-03,8,-0.4763545078938181,NA,NA,NA,-0.4763545078938181,0.10049273050052888,176750,1174,-0.46730448472314046,-0.47773184547312564,-0.4778579462517296,-0.4757300819318018,NA,NA
2025-02-03,8,-0.4763545078938181,NA,NA,NA,-0.4763545078938181,0.10049273050052888,176750,1174,-0.46730448472314046,-0.47773184547312564,-0.4778579462517296,-0.4757300819318018,NA,NA
2025-02-03,8,-0.4763545078938181,NA,NA,NA,-0.4763545078938181,0.10049273050052888,176750,1174,-0.46730448472314046,-0.47773184547312564,-0.4778579462517296,-0.4757300819318018,NA,NA
2025-02-03,8,-0.4763545078938181,NA,NA,NA,-0.4763545078938181,0.10049273050052888,176750,1174,-0.46730448472314046,-0.47773184547312564,-0.4778579462517296,-0.4757300819318018,NA,NA
2025-02-03,8,-0.4763545078938181,NA,NA,NA,-0.4763545078938181,0.10049273050052888,176750,1174,-0.46730448472314046,-0.47773184547312564,-0.4778579462517296,-0.4757300819318018,NA,NA
2025-02-03,8,-0.4763545078938181,NA,NA,NA,-0.4763545078938181,0.10049273050052888,176750,1174,-0.46730448472314046,-0.47773184547312564,-0.4778579462517296,-0.4757300819318018,NA,NA
2025-02-03,8,-0.4763545078938181,NA,NA,NA,-0.4763545078938181,0.10049273050052888,176750,1174,-0.46730448472314046,-0.47773184547312564,-0.4778579462517296,-0.4757300819318018,-0.4763545078938181,-0.4757300819318018
2025-02-03,8,-0.4763545078938181,NA,NA,NA,-0.4763545078938181,0.10049273050052888,176750,1174,-0.46730448472314046,-0.47773184547312564,-0.4778579462517296,-0.4757300819318018,-0.4763545078938181,-0.4757300819318018
2025-02-04,6,-0.38889359298685033,NA,NA,NA,-0.38889359298685033,0.10821117131554789,45501,447,-0.4001758015396514,-0.3869071768608117,-0.38438061763099396,-0.3891918933152109,-0.463860091478537,-0.46336748355800306
2025-02-04,6,-0.38889359298685033,NA,NA,NA,-0.38889359298685033,0.10821117131554789,45501,447,-0.4001758015396514,-0.3869071768608117,-0.38438061763099396,-0.3891918933152109,-0.45136567506325587,-0.4510048851842044
2025-02-04,6,-0.38889359298685033,NA,NA,NA,-0.38889359298685033,0.10821117131554789,45501,447,-0.4001758015396514,-0.3869071768608117,-0.38438061763099396,-0.3891918933152109,-0.43887125864797477,-0.4386422868104057
2025-02-04,6,-0.38889359298685033,NA,NA,NA,-0.38889359298685033,0.10821117131554789,45501,447,-0.4001758015396514,-0.3869071768608117,-0.38438061763099396,-0.3891918933152109,-0.4263768422326937,-0.426279688436607
2025-02-04,6,-0.38889359298685033,NA,NA,NA,-0.38889359298685033,0.10821117131554789,45501,447,-0.4001758015396514,-0.3869071768608117,-0.38438061763099396,-0.3891918933152109,-0.4138824258174126,-0.4139170900628083
2025-02-04,6,-0.38889359298685033,NA,NA,NA,-0.38889359298685033,0.10821117131554789,45501,447,-0.4001758015396514,-0.3869071768608117,-0.38438061763099396,-0.3891918933152109,-0.40138800940213143,-0.40155449168900964
2025-02-05,7,-0.3063194309536322,NA,NA,NA,-0.3063194309536322,0.1773466160978688,42680,521,-0.3176010776241456,-0.30202208331076724,-0.30859496159616723,-0.3076750288355164,-0.377097284124962,-0.37754662696096886
2025-02-05,7,-0.3063194309536322,NA,NA,NA,-0.3063194309536322,0.1773466160978688,42680,521,-0.3176010776241456,-0.30202208331076724,-0.30859496159616723,-0.3076750288355164,-0.3653009752630737,-0.3659013606067268
2025-02-05,7,-0.3063194309536322,NA,NA,NA,-0.3063194309536322,0.1773466160978688,42680,521,-0.3176010776241456,-0.30202208331076724,-0.30859496159616723,-0.3076750288355164,-0.3535046664011854,-0.3542560942524847
2025-02-05,7,-0.3063194309536322,NA,NA,NA,-0.3063194309536322,0.1773466160978688,42680,521,-0.3176010776241456,-0.30202208331076724,-0.30859496159616723,-0.3076750288355164,-0.3417083575392971,-0.3426108278982426
2025-02-05,7,-0.3063194309536322,NA,NA,NA,-0.3063194309536322,0.1773466160978688,42680,521,-0.3176010776241456,-0.30202208331076724,-0.30859496159616723,-0.3076750288355164,-0.3299120486774088,-0.33096556154400053
2025-02-05,7,-0.3063194309536322,NA,NA,NA,-0.3063194309536322,0.1773466160978688,42680,521,-0.3176010776241456,-0.30202208331076724,-0.30859496159616723,-0.3076750288355164,-0.3181157398155205,-0.31932029518975846
2025-02-05,7,-0.3063194309536322,NA,NA,NA,-0.3063194309536322,0.1773466160978688,42680,521,-0.3176010776241456,-0.30202208331076724,-0.30859496159616723,-0.3076750288355164,-0.3063194309536322,-0.3076750288355164
2025-02-06,8,-0.31030070256035297,NA,NA,NA,-0.31030070256035297,0.15430174470024524,52625,564,-0.3082161211746752,-0.30549600850369546,-0.29869540006729467,-0.30365841409894273,-0.3068881840403066,-0.3071012267302916
2025-02-06,8,-0.31030070256035297,NA,NA,NA,-0.31030070256035297,0.15430174470024524,52625,564,-0.3082161211746752,-0.30549600850369546,-0.29869540006729467,-0.30365841409894273,-0.30745693712698097,-0.30652742462506677
2025-02-06,8,-0.31030070256035297,NA,NA,NA,-0.31030070256035297,0.15430174470024524,52625,564,-0.3082161211746752,-0.30549600850369546,-0.29869540006729467,-0.30365841409894273,-0.3080256902136554,-0.305953622519842
2025-02-06,8,-0.31030070256035297,NA,NA,NA,-0.31030070256035297,0.15430174470024524,52625,564,-0.3082161211746752,-0.30549600850369546,-0.29869540006729467,-0.30365841409894273,-0.30859444330032976,-0.30537982041461714
2025-02-06,8,-0.31030070256035297,NA,NA,NA,-0.31030070256035297,0.15430174470024524,52625,564,-0.3082161211746752,-0.30549600850369546,-0.29869540006729467,-0.30365841409894273,-0.3091631963870042,-0.30480601830939236
2025-02-06,8,-0.31030070256035297,NA,NA,NA,-0.31030070256035297,0.15430174470024524,52625,564,-0.3082161211746752,-0.30549600850369546,-0.29869540006729467,-0.30365841409894273,-0.30973194947367855,-0.3042322162041675
2025-02-06,8,-0.31030070256035297,NA,NA,NA,-0.31030070256035297,0.15430174470024524,52625,564,-0.3082161211746752,-0.30549600850369546,-0.29869540006729467,-0.30365841409894273,-0.31030070256035297,-0.30365841409894273
2025-02-06,8,-0.31030070256035297,NA,NA,NA,-0.31030070256035297,0.15430174470024524,52625,564,-0.3082161211746752,-0.30549600850369546,-0.29869540006729467,-0.30365841409894273,-0.31030070256035297,-0.30365841409894273
2025-02-07,8,-0.2654256234735492,NA,NA,NA,-0.2654256234735492,0.14593003352908518,61703,629,-0.2957034929467029,-0.26536755211388524,-0.26694314826608134,-0.27251459636641007,-0.30388997697652387,-0.2992092972800095
2025-02-07,8,-0.2654256234735492,NA,NA,NA,-0.2654256234735492,0.14593003352908518,61703,629,-0.2957034929467029,-0.26536755211388524,-0.26694314826608134,-0.27251459636641007,-0.29747925139269477,-0.29476018046107627
2025-02-07,8,-0.2654256234735492,NA,NA,NA,-0.2654256234735492,0.14593003352908518,61703,629,-0.2957034929467029,-0.26536755211388524,-0.26694314826608134,-0.27251459636641007,-0.29106852580886566,-0.29031106364214304
2025-02-07,8,-0.2654256234735492,NA,NA,NA,-0.2654256234735492,0.14593003352908518,61703,629,-0.2957034929467029,-0.26536755211388524,-0.26694314826608134,-0.27251459636641007,-0.2846578002250365,-0.28586194682320976
2025-02-07,8,-0.2654256234735492,NA,NA,NA,-0.2654256234735492,0.14593003352908518,61703,629,-0.2957034929467029,-0.26536755211388524,-0.26694314826608134,-0.27251459636641007,-0.2782470746412074,-0.2814128300042765
2025-02-07,8,-0.2654256234735492,NA,NA,NA,-0.2654256234735492,0.14593003352908518,61703,629,-0.2957034929467029,-0.26536755211388524,-0.26694314826608134,-0.27251459636641007,-0.2718363490573783,-0.2769637131853433
2025-02-07,8,-0.2654256234735492,NA,NA,NA,-0.2654256234735492,0.14593003352908518,61703,629,-0.2957034929467029,-0.26536755211388524,-0.26694314826608134,-0.27251459636641007,-0.2654256234735492,-0.27251459636641007
2025-02-07,8,-0.2654256234735492,NA,NA,NA,-0.2654256234735492,0.14593003352908518,61703,629,-0.2957034929467029,-0.26536755211388524,-0.26694314826608134,-0.27251459636641007,-0.2654256234735492,-0.27251459636641007
2025-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-10,8,-0.30249990292054896,NA,NA,NA,-0.30249990292054896,0.11882693617425674,107590,806,-0.3029093292801757,-0.3073536549369909,-0.3110210566030548,-0.30766096992956454,NA,NA
2025-02-10,8,-0.30249990292054896,NA,NA,NA,-0.30249990292054896,0.11882693617425674,107590,806,-0.3029093292801757,-0.3073536549369909,-0.3110210566030548,-0.30766096992956454,NA,NA
2025-02-10,8,-0.30249990292054896,NA,NA,NA,-0.30249990292054896,0.11882693617425674,107590,806,-0.3029093292801757,-0.3073536549369909,-0.3110210566030548,-0.30766096992956454,NA,NA
2025-02-10,8,-0.30249990292054896,NA,NA,NA,-0.30249990292054896,0.11882693617425674,107590,806,-0.3029093292801757,-0.3073536549369909,-0.3110210566030548,-0.30766096992956454,NA,NA
2025-02-10,8,-0.30249990292054896,NA,NA,NA,-0.30249990292054896,0.11882693617425674,107590,806,-0.3029093292801757,-0.3073536549369909,-0.3110210566030548,-0.30766096992956454,NA,NA
2025-02-10,8,-0.30249990292054896,NA,NA,NA,-0.30249990292054896,0.11882693617425674,107590,806,-0.3029093292801757,-0.3073536549369909,-0.3110210566030548,-0.30766096992956454,NA,NA
2025-02-10,8,-0.30249990292054896,NA,NA,NA,-0.30249990292054896,0.11882693617425674,107590,806,-0.3029093292801757,-0.3073536549369909,-0.3110210566030548,-0.30766096992956454,-0.30249990292054896,-0.30766096992956454
2025-02-10,8,-0.30249990292054896,NA,NA,NA,-0.30249990292054896,0.11882693617425674,107590,806,-0.3029093292801757,-0.3073536549369909,-0.3110210566030548,-0.30766096992956454,-0.30249990292054896,-0.30766096992956454
2025-02-11,6,-0.3789801025998606,NA,NA,NA,-0.3789801025998606,0.1591001906389424,70418,610,-0.40262061530152543,-0.3772280549067376,-0.3750825401949649,-0.3823658954428326,-0.3134256457318792,-0.31833310214574567
2025-02-11,6,-0.3789801025998606,NA,NA,NA,-0.3789801025998606,0.1591001906389424,70418,610,-0.40262061530152543,-0.3772280549067376,-0.3750825401949649,-0.3823658954428326,-0.32435138854320944,-0.32900523436192686
2025-02-11,6,-0.3789801025998606,NA,NA,NA,-0.3789801025998606,0.1591001906389424,70418,610,-0.40262061530152543,-0.3772280549067376,-0.3750825401949649,-0.3823658954428326,-0.3352771313545397,-0.339677366578108
